Module	GeneSet	RatioOfProteinsInGeneSet	NumberOfProteinsInGeneSet	ProteinsFromModule	P-value	FDR	Nodes
4	Intra-Golgi and retrograde Golgi-to-ER traffic(R)	0,0125	148	8	2,5182E-10	6,0437E-09	DCTN5,NBAS,DYNC1H1,COG7,COG5,COPZ2,KIF23,RINT1
4	Asparagine N-linked glycosylation(R)	0,0198	234	7	2,2205E-07	3,5528E-06	DCTN5,SPTA1,DYNC1H1,COG7,COG5,COPZ2,ANK2
4	Cilium Assembly(R)	0,0152	180	5	2,1985E-05	2,6382E-04	NPHP4,MARK4,DYNC1H1,CEP131,HAUS5
4	MHC class II antigen presentation(R)	0,0080	94	3	7,9220E-04	7,1298E-03	DCTN5,DYNC1H1,KIF23
4	Lissencephaly gene (LIS1) in neuronal migration and development(N)	0,0024	28	2	1,3753E-03	0,0110	DYNC1H1,MAP1B
4	Huntington disease(P)	0,0102	121	3	1,6329E-03	0,0114	DNAH5,DYNC1H1,TUBB8B
4	HSP90 chaperone cycle for steroid hormone receptors (SHR)(R)	0,0029	34	2	2,0135E-03	0,0121	DCTN5,DYNC1H1
4	Huntington disease(K)	0,0259	306	4	2,6878E-03	0,0133	DCTN5,DNAH2,DNAH5,DNAH12
4	Vasopressin-regulated water reabsorption(K)	0,0037	44	2	3,3325E-03	0,0133	DCTN5,DYNC1H1
4	Mitotic G2-G2/M phases(R)	0,0151	178	3	4,8363E-03	0,0150	DYNC1H1,CEP131,HAUS5
4	Mitotic Prometaphase(R)	0,0151	178	3	4,8363E-03	0,0150	DYNC1H1,CEP131,HAUS5
4	Amyotrophic lateral sclerosis(K)	0,0308	364	4	4,9930E-03	0,0150	DCTN5,DNAH2,DNAH5,DNAH12
4	Signaling by ROBO receptors(R)	0,0170	201	3	6,7640E-03	0,0203	RPL10A,GSPT1,EVL
4	L1CAM interactions(R)	0,0069	82	2	0,0111	0,0251	SPTA1,ANK2
4	Eukaryotic Translation Termination(R)	0,0073	86	2	0,0121	0,0251	RPL10A,GSPT1
4	Pathways of neurodegeneration - multiple diseases(K)	0,0402	475	4	0,0125	0,0251	DCTN5,DNAH2,DNAH5,DNAH12
4	Nonsense-Mediated Decay (NMD)(R)	0,0091	108	2	0,0186	0,0372	RPL10A,GSPT1
5	Plasma lipoprotein assembly, remodeling, and clearance(R)	0,0058	68	7	2,2705E-11	2,2023E-09	SAR1B,APOA2,PCSK9,VLDLR,LMF1,LIPC,APOB
5	Retinoid metabolism and transport(R)	0,0033	39	5	7,6404E-09	3,6674E-07	APOA2,HSPG2,TTR,GPC1,APOB
5	Post-translational protein phosphorylation(R)	0,0091	107	6	2,6678E-08	8,5370E-07	APOA2,PCSK9,CP,FAM20A,APOB,APOL1
5	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)(R)	0,0102	120	6	5,2331E-08	1,2052E-06	APOA2,PCSK9,CP,FAM20A,APOB,APOL1
5	Clathrin-mediated endocytosis(R)	0,0105	124	6	6,3430E-08	1,2052E-06	HIP1R,ADRB2,DNM2,GAK,APOB,EPS15
5	Cholesterol metabolism(K)	0,0042	50	4	1,8140E-06	2,9024E-05	APOA2,PCSK9,LIPC,APOB
5	G alpha (i) signalling events(R)	0,0303	358	6	2,8385E-05	3,6900E-04	APOA2,HSPG2,TTR,GPC1,APOB,STRA6
5	Amyloid fiber formation(R)	0,0047	56	3	1,3294E-04	1,5953E-03	HSPG2,TTR,LTF
5	Glycosaminoglycan metabolism(R)	0,0091	107	3	8,7488E-04	8,7488E-03	HS6ST1,HSPG2,GPC1
5	Arf6 trafficking events(N)	0,0029	34	2	1,6777E-03	0,0151	ADRB2,DNM2
6	Beta1 integrin cell surface interactions(N)	0,0056	66	7	5,6388E-13	2,5375E-11	ITGA4,COL11A1,COL2A1,COL4A4,COL6A1,COL4A6,CSPG4
6	Extracellular matrix organization(R)	0,0222	262	8	1,5614E-10	3,4351E-09	ITGA4,COL11A1,BGN,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	Integrin signalling pathway(P)	0,0134	158	7	2,4217E-10	3,6325E-09	ITGA4,COL11A1,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	ECM-receptor interaction(K)	0,0075	88	6	4,8782E-10	5,3661E-09	ITGA4,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	Protein digestion and absorption(K)	0,0087	103	6	1,2433E-09	1,1190E-08	COL11A1,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	Focal adhesion(K)	0,0170	201	6	6,4833E-08	4,5383E-07	ITGA4,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	Human papillomavirus infection(K)	0,0280	331	6	1,1975E-06	7,1849E-06	ITGA4,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	PI3K-Akt signaling pathway(K)	0,0300	354	6	1,7676E-06	8,8382E-06	ITGA4,COL2A1,COL4A4,COL6A1,COL9A1,COL4A6
6	Glycosaminoglycan metabolism(R)	0,0091	107	4	6,2680E-06	3,1340E-05	BGN,CHST15,CSPG4,B4GALT7
6	Signaling by PDGF(R)	0,0043	51	3	2,8272E-05	1,1309E-04	COL4A4,COL6A1,COL9A1
6	NCAM signaling for neurite out-growth(R)	0,0046	54	3	3,3491E-05	1,3396E-04	COL4A4,COL6A1,COL9A1
6	regulators of bone mineralization(B)	0,0008	9	2	5,2509E-05	1,5753E-04	COL4A4,COL4A6
6	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate(K)	0,0017	20	2	2,5738E-04	7,7214E-04	CHST15,B4GALT7
6	intrinsic prothrombin activation pathway(B)	0,0019	22	2	3,1101E-04	9,3302E-04	COL4A4,COL4A6
6	Alpha4 beta1 integrin signaling events(N)	0,0028	33	2	6,9458E-04	2,0837E-03	ITGA4,ADAM28
6	Beta3 integrin cell surface interactions(N)	0,0036	43	2	1,1714E-03	2,3427E-03	COL4A4,COL4A6
6	Small cell lung cancer(K)	0,0078	92	2	5,1872E-03	0,0104	COL4A4,COL4A6
6	AGE-RAGE signaling pathway in diabetic complications(K)	0,0085	100	2	6,0956E-03	0,0122	COL4A4,COL4A6
6	Amoebiasis(K)	0,0086	102	2	6,3333E-03	0,0127	COL4A4,COL4A6
6	a4b7 Integrin signaling(N)	0,0007	8	1	9,4403E-03	0,0189	ITGA4
6	Relaxin signaling pathway(K)	0,0109	129	2	9,9468E-03	0,0199	COL4A4,COL4A6
6	Beta5 beta6 beta7 and beta8 integrin cell surface interactions(N)	0,0014	17	1	0,0200	0,0281	ITGA4
6	Glycosaminoglycan biosynthesis - heparan sulfate / heparin(K)	0,0020	24	1	0,0281	0,0281	B4GALT7
6	Endogenous TLR signaling(N)	0,0021	25	1	0,0292	0,0292	BGN
6	VEGFR3 signaling in lymphatic endothelium(N)	0,0021	25	1	0,0292	0,0292	ITGA4
6	Arachidonic acid metabolism(R)	0,0031	37	1	0,0430	0,0430	PTGIS
7	Class A/1 (Rhodopsin-like receptors)(R)	0,0268	317	9	1,2794E-11	1,7400E-09	CCL23,NPFFR1,PTGDR2,ADRA1A,KNG1,CXCL16,PROKR2,CCKBR,DRD4
7	G alpha (i) signalling events(R)	0,0303	358	9	3,7625E-11	2,5585E-09	CCL23,PTGDR2,ADCY4,KNG1,CXCL16,GRM4,GNG2,GRM6,DRD4
7	G alpha (q) signalling events(R)	0,0166	196	7	1,0731E-09	4,8290E-08	CCL23,NPFFR1,ADRA1A,KNG1,PROKR2,GNG2,CCKBR
7	Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway(P)	0,0124	147	6	1,0240E-08	3,4815E-07	ADCY4,ADRA1A,GRM4,GNG2,GRM6,DRD4
7	Neuroactive ligand-receptor interaction(K)	0,0289	341	7	4,7960E-08	1,2949E-06	NPFFR1,ADRA1A,KNG1,GRM4,CCKBR,GRM6,DRD4
7	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway(P)	0,0091	108	4	6,5012E-06	1,4303E-04	GRM4,GNG2,GRM6,DRD4
7	Glutamatergic synapse(K)	0,0097	114	4	8,0380E-06	1,5272E-04	ADCY4,GRM4,GNG2,GRM6
7	Phospholipase D signaling pathway(K)	0,0125	148	4	2,2311E-05	3,7929E-04	ADCY4,GRM4,GRM6,GNA12
7	cGMP-PKG signaling pathway(K)	0,0141	167	4	3,5704E-05	4,8489E-04	ADCY4,ADRA1A,KNG1,GNA12
7	G alpha (12/13) signalling events(R)	0,0047	56	3	3,7299E-05	4,8489E-04	ADRA1A,GNG2,GNA12
7	LPA receptor mediated events(N)	0,0053	63	3	5,2848E-05	6,3418E-04	ADCY4,GNG2,GNA12
7	Chemokine signaling pathway(K)	0,0163	192	4	6,1326E-05	6,7458E-04	CCL23,ADCY4,CXCL16,GNG2
7	Thrombin signalling through proteinase activated receptors (PARs)(R)	0,0014	17	2	1,8633E-04	1,8633E-03	GNG2,GNA12
7	G alpha (z) signalling events(R)	0,0020	24	2	3,6962E-04	3,3266E-03	ADCY4,GNG2
7	Vascular smooth muscle contraction(K)	0,0113	133	3	4,7347E-04	4,2612E-03	ADCY4,ADRA1A,GNA12
7	Class C/3 (Metabotropic glutamate/pheromone receptors)(R)	0,0034	40	2	1,0157E-03	8,1254E-03	GRM4,GRM6
7	PAR1-mediated thrombin signaling events(N)	0,0036	43	2	1,1714E-03	9,3709E-03	GNG2,GNA12
7	Thromboxane A2 receptor signaling(N)	0,0046	54	2	1,8336E-03	0,0128	GNG2,GNA12
7	Human cytomegalovirus infection(K)	0,0190	225	3	2,1492E-03	0,0144	ADCY4,GNG2,GNA12
7	Endothelins(N)	0,0052	62	2	2,4041E-03	0,0144	ADCY4,GNA12
7	Calcium signaling pathway(K)	0,0203	240	3	2,5810E-03	0,0155	ADCY4,ADRA1A,CCKBR
7	Pathways in cancer(K)	0,0450	531	4	2,8419E-03	0,0171	ADCY4,KNG1,GNG2,GNA12
7	Gastric acid secretion(K)	0,0064	76	2	3,5784E-03	0,0179	ADCY4,CCKBR
7	Taste transduction(K)	0,0073	86	2	4,5511E-03	0,0203	ADCY4,GRM4
7	Alpha adrenergic receptor signaling pathway(P)	0,0003	4	1	4,7305E-03	0,0203	ADRA1A
7	GABAergic synapse(K)	0,0075	89	2	4,8643E-03	0,0203	ADCY4,GNG2
7	Integration of energy metabolism(R)	0,0076	90	2	4,9709E-03	0,0203	ADCY4,GNG2
7	Morphine addiction(K)	0,0077	91	2	5,0785E-03	0,0203	ADCY4,GNG2
7	Salivary secretion(K)	0,0079	93	2	5,2970E-03	0,0212	ADCY4,ADRA1A
7	Circadian entrainment(K)	0,0082	97	2	5,7469E-03	0,0230	ADCY4,GNG2
7	Inflammatory mediator regulation of TRP channels(K)	0,0083	98	2	5,8621E-03	0,0234	ADCY4,KNG1
7	Parathyroid hormone synthesis, secretion and action(K)	0,0090	106	2	6,8213E-03	0,0273	ADCY4,GNA12
7	Cholinergic synapse(K)	0,0096	113	2	7,7153E-03	0,0283	ADCY4,GNG2
7	Sphingolipid signaling pathway(K)	0,0101	119	2	8,5218E-03	0,0283	KNG1,GNA12
7	Rapid glucocorticoid signaling(N)	0,0007	8	1	9,4403E-03	0,0283	GNG2
7	S1P5 pathway(N)	0,0007	8	1	9,4403E-03	0,0283	GNA12
7	Relaxin signaling pathway(K)	0,0109	129	2	9,9468E-03	0,0298	ADCY4,GNG2
7	Dopaminergic synapse(K)	0,0112	132	2	0,0104	0,0312	GNG2,DRD4
7	Apelin signaling pathway(K)	0,0116	137	2	0,0112	0,0327	ADCY4,GNG2
7	Retrograde endocannabinoid signaling(K)	0,0125	148	2	0,0129	0,0327	ADCY4,GNG2
7	Adrenergic signaling in cardiomyocytes(K)	0,0127	150	2	0,0133	0,0327	ADCY4,ADRA1A
7	Histamine H2 receptor mediated signaling pathway(P)	0,0011	13	1	0,0153	0,0327	GNG2
7	Thyrotropin-releasing hormone receptor signaling pathway(P)	0,0011	13	1	0,0153	0,0327	GNG2
7	Histamine H1 receptor mediated signaling pathway(P)	0,0011	13	1	0,0153	0,0327	GNG2
7	Neurotransmitter receptors and postsynaptic signal transmission(R)	0,0141	167	2	0,0162	0,0327	ADCY4,GNG2
7	S1P4 pathway(N)	0,0012	14	1	0,0165	0,0327	GNA12
7	G-protein beta:gamma signalling(R)	0,0013	15	1	0,0176	0,0327	GNG2
7	PAR4-mediated thrombin signaling events(N)	0,0013	15	1	0,0176	0,0327	GNG2
7	LPA4-mediated signaling events(N)	0,0014	16	1	0,0188	0,0327	ADCY4
7	Signal amplification(R)	0,0015	18	1	0,0211	0,0327	GNG2
7	5HT1 type receptor mediated signaling pathway(P)	0,0016	19	1	0,0223	0,0327	GNG2
7	Sphingosine 1-phosphate (S1P) pathway(N)	0,0016	19	1	0,0223	0,0327	GNA12
7	Beta2 adrenergic receptor signaling pathway(P)	0,0018	21	1	0,0246	0,0327	GNG2
7	Beta3 adrenergic receptor signaling pathway(P)	0,0018	21	1	0,0246	0,0327	GNG2
7	Oxytocin receptor mediated signaling pathway(P)	0,0018	21	1	0,0246	0,0327	GNG2
7	intrinsic prothrombin activation pathway(B)	0,0019	22	1	0,0258	0,0327	KNG1
7	Regulation of actin cytoskeleton(K)	0,0185	218	2	0,0268	0,0327	KNG1,GNA12
7	5HT4 type receptor mediated signaling pathway(P)	0,0019	23	1	0,0269	0,0327	GNG2
7	corticosteroids and cardioprotection(B)	0,0020	24	1	0,0281	0,0327	KNG1
7	Cortocotropin releasing factor receptor signaling pathway(P)	0,0021	25	1	0,0292	0,0327	GNG2
7	S1P3 pathway(N)	0,0021	25	1	0,0292	0,0327	GNA12
7	Nongenotropic Androgen signaling(N)	0,0021	25	1	0,0292	0,0327	GNG2
7	Vasopressin regulates renal water homeostasis via Aquaporins(R)	0,0022	26	1	0,0304	0,0327	ADCY4
7	S1P2 pathway(N)	0,0022	26	1	0,0304	0,0327	GNA12
7	5HT2 type receptor mediated signaling pathway(P)	0,0022	26	1	0,0304	0,0327	GNG2
7	Beta1 adrenergic receptor signaling pathway(P)	0,0023	27	1	0,0315	0,0327	GNG2
7	vegf hypoxia and angiogenesis(B)	0,0024	28	1	0,0327	0,0327	KNG1
7	Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction(P)	0,0024	28	1	0,0327	0,0327	GNG2
7	IL8- and CXCR1-mediated signaling events(N)	0,0024	28	1	0,0327	0,0327	GNG2
7	Beta2 integrin cell surface interactions(N)	0,0025	29	1	0,0338	0,0338	KNG1
7	Syndecan-2-mediated signaling events(N)	0,0027	32	1	0,0373	0,0373	KNG1
7	IL8- and CXCR2-mediated signaling events(N)	0,0029	34	1	0,0396	0,0396	GNG2
7	actions of nitric oxide in the heart(B)	0,0029	34	1	0,0396	0,0396	KNG1
7	CXCR3-mediated signaling events(N)	0,0030	35	1	0,0407	0,0407	GNG2
7	African trypanosomiasis(K)	0,0031	37	1	0,0430	0,0430	KNG1
7	Signaling events mediated by HDAC Class II(N)	0,0032	38	1	0,0441	0,0441	GNG2
7	Formation of Fibrin Clot (Clotting Cascade)(R)	0,0033	39	1	0,0452	0,0452	KNG1
7	DAG and IP3 signaling(R)	0,0034	40	1	0,0464	0,0464	ADCY4
7	Cytokine-cytokine receptor interaction(K)	0,0250	295	2	0,0465	0,0465	CCL23,CXCL16
7	ion channels and their functional role in vascular endothelium(B)	0,0036	42	1	0,0486	0,0486	KNG1
7	Plasma membrane estrogen receptor signaling(N)	0,0036	42	1	0,0486	0,0486	GNG2
8	Meiotic synapsis(R)	0,0030	36	5	3,3162E-10	2,1555E-08	SUN1,REC8,SYNE1,STAG3,LMNA
8	Arrhythmogenic right ventricular cardiomyopathy(K)	0,0065	77	4	1,2318E-06	2,9419E-05	RYR2,CACNB2,LMNA,CACNA1S
8	Cardiac muscle contraction(K)	0,0074	87	4	1,9953E-06	2,9419E-05	RYR2,CACNB2,ASPH,CACNA1S
8	Hypertrophic cardiomyopathy(K)	0,0076	90	4	2,2809E-06	2,9419E-05	RYR2,CACNB2,LMNA,CACNA1S
8	Cardiac conduction(R)	0,0080	95	4	2,8230E-06	2,9419E-05	RYR1,RYR2,CACNB2,ASPH
8	Dilated cardiomyopathy(K)	0,0081	96	4	2,9419E-06	2,9419E-05	RYR2,CACNB2,LMNA,CACNA1S
8	Adrenergic signaling in cardiomyocytes(K)	0,0127	150	4	1,6964E-05	1,5041E-04	RYR2,CACNB2,PPP2R1B,CACNA1S
8	Oxytocin signaling pathway(K)	0,0130	154	4	1,8801E-05	1,5041E-04	RYR1,RYR2,CACNB2,CACNA1S
8	Caspase activation via Dependence Receptors in the absence of ligand(R)	0,0007	8	2	3,5602E-05	2,4921E-04	UNC5B,DCC
8	Calcium signaling pathway(K)	0,0203	240	4	1,0519E-04	6,3115E-04	RYR1,RYR2,ASPH,CACNA1S
8	Oocyte meiosis(K)	0,0109	129	3	3,4319E-04	1,7160E-03	REC8,PPP2R1B,STAG3
8	Ion channel transport(R)	0,0125	148	3	5,1203E-04	2,5601E-03	RYR1,RYR2,ASPH
8	Netrin-mediated signaling events(N)	0,0027	32	2	5,6121E-04	2,8060E-03	UNC5B,DCC
8	Netrin-1 signaling(R)	0,0041	49	2	1,3021E-03	5,2083E-03	UNC5B,DCC
8	NCAM signaling for neurite out-growth(R)	0,0046	54	2	1,5765E-03	6,3058E-03	CACNB2,CACNA1S
8	Long-term depression(K)	0,0051	60	2	1,9390E-03	7,7560E-03	RYR1,PPP2R1B
8	Prion disease(K)	0,0231	273	3	2,9672E-03	8,9017E-03	RYR1,RYR2,CACNA1S
8	Insulin secretion(K)	0,0073	86	2	3,9199E-03	0,0118	RYR2,CACNA1S
8	Axon guidance mediated by netrin(P)	0,0003	4	1	4,3934E-03	0,0132	DCC
8	Circadian entrainment(K)	0,0082	97	2	4,9529E-03	0,0149	RYR1,RYR2
8	Apelin signaling pathway(K)	0,0116	137	2	9,6380E-03	0,0275	RYR1,RYR2
8	Pathways of neurodegeneration - multiple diseases(K)	0,0402	475	3	0,0137	0,0275	RYR1,RYR2,CACNA1S
8	Axon guidance(K)	0,0154	182	2	0,0165	0,0331	UNC5B,DCC
8	hypoxia-inducible factor in the cardivascular system(B)	0,0014	17	1	0,0185	0,0371	ASPH
8	cAMP signaling pathway(K)	0,0183	216	2	0,0228	0,0456	RYR2,CACNA1S
9	Striated Muscle Contraction(R)	0,0026	31	4	1,5427E-08	8,3305E-07	MYBPC1,DMD,MYH6,TTN
9	Hypertrophic cardiomyopathy(K)	0,0076	90	4	1,0657E-06	2,4761E-05	SGCA,DMD,MYH6,TTN
9	Dilated cardiomyopathy(K)	0,0081	96	4	1,3756E-06	2,4761E-05	SGCA,DMD,MYH6,TTN
9	agrin in postsynaptic differentiation(B)	0,0038	45	3	8,9170E-06	1,1592E-04	LAMA5,DMD,PAK3
9	Viral myocarditis(K)	0,0051	60	3	2,0976E-05	2,0976E-04	SGCA,DMD,MYH6
9	Extracellular matrix organization(R)	0,0222	262	4	7,0489E-05	6,3440E-04	LAMA5,TMPRSS6,DMD,NID2
9	Thyroid hormone signaling pathway(K)	0,0102	121	3	1,6677E-04	1,1674E-03	THRB,MED27,MYH6
9	Arrhythmogenic right ventricular cardiomyopathy(K)	0,0065	77	2	2,2476E-03	0,0135	SGCA,DMD
10	Neddylation(R)	0,0189	223	9	1,6209E-14	3,2419E-13	SOCS2,COP1,COPS6,DCAF17,COPS7B,COPS7A,DCAF10,FBXO7,FBXL4
10	Class I MHC mediated antigen processing & presentation(R)	0,0162	191	4	2,0599E-05	2,0599E-04	RNF213,TRIM69,FBXO7,FBXL4
10	Nucleotide Excision Repair(R)	0,0086	102	3	1,0087E-04	6,0524E-04	COPS6,COPS7B,COPS7A
10	Clathrin-mediated endocytosis(R)	0,0105	124	3	1,7921E-04	8,9606E-04	COPS6,COPS7B,COPS7A
10	P53 pathway feedback loops 1(P)	0,0005	6	1	5,5734E-03	0,0223	COP1
10	Interferon-gamma signaling pathway(P)	0,0013	15	1	0,0139	0,0406	SOCS2
10	Interleukin-7 signaling(R)	0,0019	22	1	0,0203	0,0406	SOCS2
10	Growth hormone receptor signaling(R)	0,0020	24	1	0,0221	0,0420	SOCS2
10	ATM pathway(N)	0,0029	34	1	0,0312	0,0420	COP1
10	FLT3 Signaling(R)	0,0030	36	1	0,0330	0,0420	SOCS2
10	Type II diabetes mellitus(K)	0,0039	46	1	0,0420	0,0420	SOCS2
10	IL2-mediated signaling events(N)	0,0046	54	1	0,0492	0,0492	SOCS2
11	RAB GEFs exchange GTP for GDP on RABs(R)	0,0062	73	6	4,6063E-12	4,6063E-11	RABGEF1,DENND4B,CHM,RAB38,DENND3,TRAPPC9
11	RAB geranylgeranylation(R)	0,0013	15	3	1,7104E-07	8,5520E-07	RAB2A,CHM,RAB38
11	Mitotic Prophase(R)	0,0058	68	2	1,1614E-03	3,4843E-03	RAB2A,BLZF1
11	TBC/RABGAPs(R)	0,0036	42	1	0,0315	0,0441	RABGEF1
11	Validated transcriptional targets of deltaNp63 isoforms(N)	0,0038	45	1	0,0338	0,0441	RAB38
11	COPII-mediated vesicle transport(R)	0,0050	59	1	0,0441	0,0441	TRAPPC9
12	Phosphatidylinositol signaling system(K)	0,0082	97	5	7,7357E-10	2,5528E-08	MTMR3,PLCZ1,DGKQ,ITPKA,PLCE1
12	Inositol phosphate metabolism(K)	0,0062	73	4	5,0305E-08	8,0488E-07	MTMR3,PLCZ1,ITPKA,PLCE1
12	Inositol phosphate metabolism(R)	0,0031	37	3	1,0657E-06	1,1722E-05	PLCZ1,ITPKA,PLCE1
12	Calcium signaling pathway(K)	0,0203	240	3	2,7612E-04	2,2090E-03	PLCZ1,ITPKA,PLCE1
12	Metabolic pathways(K)	0,1262	1491	5	5,3904E-04	3,0582E-03	MTMR3,PLCZ1,DGKQ,ITPKA,PLCE1
12	Cortisol synthesis and secretion(K)	0,0055	65	2	6,2435E-04	3,0582E-03	NR5A1,NCEH1
12	Inflammation mediated by chemokine and cytokine signaling pathway(P)	0,0061	72	2	7,6455E-04	3,0582E-03	PLCZ1,PLCE1
12	Thyroid hormone signaling pathway(K)	0,0102	121	2	2,1296E-03	8,5182E-03	PLCZ1,PLCE1
12	Cushing syndrome(K)	0,0131	155	2	3,4610E-03	0,0104	NR5A1,NCEH1
12	Transcriptional regulation of testis differentiation(R)	0,0009	11	1	6,5006E-03	0,0170	NR5A1
12	phospholipase c-epsilon pathway(B)	0,0010	12	1	7,0898E-03	0,0170	PLCE1
12	Shigellosis(K)	0,0208	246	2	8,4955E-03	0,0170	PLCZ1,PLCE1
12	Transcriptional regulation of pluripotent stem cells(R)	0,0019	23	1	0,0136	0,0271	NR5A1
12	Effects of PIP2 hydrolysis(R)	0,0020	24	1	0,0141	0,0283	DGKQ
12	Cholesterol metabolism(K)	0,0042	50	1	0,0293	0,0396	NCEH1
12	Glycerolipid metabolism(K)	0,0052	61	1	0,0356	0,0396	DGKQ
12	PI Metabolism(R)	0,0058	68	1	0,0396	0,0396	MTMR3
12	Plasma lipoprotein assembly, remodeling, and clearance(R)	0,0058	68	1	0,0396	0,0396	NCEH1
13	Cilium Assembly(R)	0,0152	180	4	2,6634E-07	1,0654E-06	DYNC2LI1,IFT20,IFT74,IFT122
13	Hedgehog 'off' state(R)	0,0076	90	2	5,7175E-04	1,1435E-03	INTU,IFT122
13	Vasopressin-regulated water reabsorption(K)	0,0037	44	1	0,0185	0,0185	DYNC2LI1
14	O-linked glycosylation(R)	0,0063	75	6	6,5503E-14	4,5852E-13	B3GNT8,MUC16,MUC17,MUC12,MUC5B,GALNT9
14	C-type lectin receptors (CLRs)(R)	0,0118	139	4	2,8226E-07	8,4677E-07	MUC16,MUC17,MUC12,MUC5B
14	Mucin type O-glycan biosynthesis(K)	0,0027	32	1	0,0161	0,0236	GALNT9
14	Other types of O-glycan biosynthesis(K)	0,0040	47	1	0,0236	0,0236	GALNT9
14	Salivary secretion(K)	0,0079	93	1	0,0463	0,0463	MUC5B
14	IL-17 signaling pathway(K)	0,0080	94	1	0,0468	0,0468	MUC5B
15	Circadian entrainment(K)	0,0082	97	3	5,4699E-06	1,9692E-04	CACNA1I,GRIN1,CACNA1G
15	Neurotransmitter receptors and postsynaptic signal transmission(R)	0,0141	167	3	2,7665E-05	4,9796E-04	CHRNA4,GRIK2,GRIN1
15	Calcium signaling pathway(K)	0,0203	240	3	8,1345E-05	9,7614E-04	CACNA1I,GRIN1,CACNA1G
15	Nicotine addiction(K)	0,0034	40	2	1,1390E-04	1,0251E-03	CHRNA4,GRIN1
15	NCAM signaling for neurite out-growth(R)	0,0046	54	2	2,0709E-04	1,1980E-03	CACNA1I,CACNA1G
15	Neuroactive ligand-receptor interaction(K)	0,0289	341	3	2,3030E-04	1,1980E-03	CHRNA4,GRIK2,GRIN1
15	GnRH secretion(K)	0,0054	64	2	2,9040E-04	1,1980E-03	CACNA1I,CACNA1G
15	Cortisol synthesis and secretion(K)	0,0055	65	2	2,9950E-04	1,1980E-03	CACNA1I,CACNA1G
15	Aldosterone synthesis and secretion(K)	0,0083	98	2	6,7699E-04	2,5385E-03	CACNA1I,CACNA1G
15	Glutamatergic synapse(K)	0,0097	114	2	9,1361E-04	2,5385E-03	GRIK2,GRIN1
15	Huntington disease(P)	0,0102	121	2	1,0280E-03	2,5385E-03	GRIK2,GRIN1
15	Endogenous_cannabinoid_signaling(P)	0,0003	3	1	1,2693E-03	2,5385E-03	CACNA1G
15	GABA-B_receptor_II_signaling(P)	0,0003	3	1	1,2693E-03	2,5385E-03	CACNA1G
15	Cushing syndrome(K)	0,0131	155	2	1,6772E-03	3,3544E-03	CACNA1I,CACNA1G
15	MAPK signaling pathway(K)	0,0249	294	2	5,8924E-03	0,0118	CACNA1I,CACNA1G
15	nitric oxide signaling pathway(B)	0,0014	16	1	6,7545E-03	0,0135	GRIN1
15	Synaptic adhesion-like molecules(R)	0,0017	20	1	8,4373E-03	0,0169	GRIN1
15	Type II diabetes mellitus(K)	0,0039	46	1	0,0193	0,0206	CACNA1G
15	Cocaine addiction(K)	0,0041	49	1	0,0206	0,0206	GRIN1
15	Neurexins and neuroligins(R)	0,0042	50	1	0,0210	0,0210	GRIN1
15	Long-term potentiation(K)	0,0057	67	1	0,0280	0,0280	GRIN1
15	Amphetamine addiction(K)	0,0058	69	1	0,0289	0,0289	GRIN1
15	Regulation of nuclear beta catenin signaling and target gene transcription(N)	0,0067	79	1	0,0330	0,0330	CACNA1G
15	EPH-Ephrin signaling(R)	0,0073	86	1	0,0359	0,0359	GRIN1
15	Cholinergic synapse(K)	0,0096	113	1	0,0469	0,0469	CHRNA4
16	Cadherin signaling pathway(P)	0,0085	100	4	5,1370E-09	1,5411E-08	PCDH11Y,FAT2,DCHS1,PCDHB10
16	Wnt signaling pathway(P)	0,0230	272	4	2,8118E-07	2,8118E-07	PCDH11Y,FAT2,DCHS1,PCDHB10
16	Hippo signaling pathway - multiple species(K)	0,0025	29	1	9,7844E-03	9,7844E-03	DCHS1
17	Mitochondrial translation(R)	0,0079	93	3	4,8807E-07	1,4642E-06	GFM1,MRPL22,DAP3
17	TRAIL signaling pathway(N)	0,0019	22	1	5,5771E-03	5,5771E-03	DAP3
17	Ribosome(K)	0,0134	158	1	0,0396	0,0396	MRPL22
18	Hippo signaling pathway - multiple species(K)	0,0025	29	3	1,4799E-08	2,9597E-08	FRMD6,DCHS2,FAT4
18	Hippo signaling pathway(K)	0,0133	157	1	0,0393	0,0393	FRMD6
19	Ribosome biogenesis in eukaryotes(K)	0,0093	110	3	8,0762E-07	1,6152E-06	WDR36,PWP2,UTP14A
19	rRNA processing(R)	0,0162	191	3	4,2279E-06	4,2279E-06	WDR36,PWP2,UTP14A
